feedback_id,survey_id,guest_id,store_id,feedback_date,product_name,product_category,seasonal_flag,seasonal_drink_awareness,trial_flag,product_rating,repeat_purchase_intent,sweetness_feedback,price_value_feedback,guest_segment,data_source
PFD-001206,SVY-001892,GST-001892,BB-064,2024-02-11,Chocolate Croissant,bakery,0,0,1,3,2,balanced,fair,price_sensitive_guest,synthetic
PFD-001207,SVY-001893,GST-001893,BB-071,2024-04-16,Classic Latte,espresso,0,0,1,4,4,balanced,good_value,at_risk_guest,synthetic
PFD-001208,SVY-001894,GST-001894,BB-017,2024-03-21,Iced Matcha Latte,tea,0,0,1,5,2,balanced,fair,mobile_first_guest,synthetic
PFD-001209,SVY-001895,GST-001895,BB-089,2024-04-21,Chocolate Croissant,bakery,0,0,1,4,2,not_sweet_enough,fair,occasional_guest,synthetic
PFD-001210,SVY-001896,GST-001896,BB-047,2024-06-15,Nitro Cold Brew,cold_brew,0,0,1,5,3,too_sweet,good_value,loyalty_regular,synthetic
PFD-001211,SVY-001897,GST-001897,BB-045,2024-04-03,Oat Milk Cortado,espresso,0,0,1,4,4,not_sweet_enough,fair,mobile_first_guest,synthetic
PFD-001212,SVY-001898,GST-001898,BB-022,2024-02-27,Seasonal Cold Brew,cold_brew,1,1,1,4,3,balanced,good_value,seasonal_product_explorer,synthetic
PFD-001213,SVY-001899,GST-001899,BB-074,2024-01-12,Avocado Toast,food,0,0,1,5,3,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-001214,SVY-001904,GST-001904,BB-024,2024-03-01,Breakfast Burrito,food,0,1,1,2,5,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-001215,SVY-001905,GST-001905,BB-063,2024-01-18,Avocado Toast,food,0,0,1,4,3,too_sweet,fair,at_risk_guest,synthetic
PFD-001216,SVY-001906,GST-001906,BB-081,2024-01-01,Pumpkin Spice Latte,espresso,1,1,1,5,2,not_sweet_enough,good_value,seasonal_product_explorer,synthetic
PFD-001217,SVY-001908,GST-001908,BB-038,2024-02-04,Seasonal Cold Brew,cold_brew,1,1,1,4,5,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-001218,SVY-001909,GST-001909,BB-009,2024-05-26,Classic Latte,espresso,0,0,1,2,1,not_sweet_enough,fair,price_sensitive_guest,synthetic
PFD-001219,SVY-001910,GST-001910,BB-027,2024-02-16,Oat Milk Cortado,espresso,0,1,1,5,5,balanced,fair,mobile_first_guest,synthetic
PFD-001220,SVY-001911,GST-001911,BB-004,2024-01-07,Chocolate Croissant,bakery,0,1,1,2,1,balanced,good_value,occasional_guest,synthetic
PFD-001221,SVY-001912,GST-001912,BB-082,2024-06-29,Pumpkin Spice Latte,espresso,1,1,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-001222,SVY-001913,GST-001913,BB-002,2024-06-05,Chocolate Croissant,bakery,0,0,1,4,3,too_sweet,fair,at_risk_guest,synthetic
PFD-001223,SVY-001914,GST-001914,BB-085,2024-05-26,Blueberry Muffin,bakery,0,0,1,4,4,too_sweet,fair,loyalty_regular,synthetic
PFD-001224,SVY-001915,GST-001915,BB-026,2024-03-17,Nitro Cold Brew,cold_brew,0,0,1,4,3,too_sweet,fair,occasional_guest,synthetic
PFD-001225,SVY-001918,GST-001918,BB-072,2024-05-18,Nitro Cold Brew,cold_brew,0,0,1,3,2,too_sweet,good_value,occasional_guest,synthetic
PFD-001226,SVY-001921,GST-001921,BB-076,2024-04-01,Blueberry Muffin,bakery,0,0,1,4,5,too_sweet,good_value,loyalty_regular,synthetic
PFD-001227,SVY-001922,GST-001922,BB-063,2024-04-11,Classic Latte,espresso,0,0,1,5,5,balanced,too_expensive,mobile_first_guest,synthetic
PFD-001228,SVY-001924,GST-001924,BB-060,2024-04-21,Seasonal Cold Brew,cold_brew,1,1,1,4,2,too_sweet,fair,occasional_guest,synthetic
PFD-001229,SVY-001925,GST-001925,BB-058,2024-05-12,Avocado Toast,food,0,1,1,4,3,balanced,fair,mobile_first_guest,synthetic
PFD-001230,SVY-001926,GST-001926,BB-040,2024-03-09,Chai Tea Latte,tea,0,1,1,4,3,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-001231,SVY-001927,GST-001927,BB-017,2024-03-16,Chocolate Croissant,bakery,0,0,1,5,3,balanced,too_expensive,loyalty_regular,synthetic
PFD-001232,SVY-001932,GST-001932,BB-048,2024-06-24,Iced Matcha Latte,tea,0,0,1,4,3,not_sweet_enough,too_expensive,seasonal_product_explorer,synthetic
PFD-001233,SVY-001934,GST-001934,BB-022,2024-06-04,Avocado Toast,food,0,1,1,4,2,balanced,fair,occasional_guest,synthetic
PFD-001234,SVY-001935,GST-001935,BB-075,2024-06-03,Breakfast Burrito,food,0,1,1,3,3,too_sweet,fair,price_sensitive_guest,synthetic
PFD-001235,SVY-001936,GST-001936,BB-016,2024-05-31,Iced Matcha Latte,tea,0,1,1,5,4,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-001236,SVY-001937,GST-001937,BB-086,2024-05-18,Chai Tea Latte,tea,0,0,1,5,2,not_sweet_enough,too_expensive,occasional_guest,synthetic
PFD-001237,SVY-001940,GST-001940,BB-051,2024-05-08,Chocolate Croissant,bakery,0,0,1,4,2,balanced,fair,occasional_guest,synthetic
PFD-001238,SVY-001942,GST-001942,BB-079,2024-05-11,Breakfast Burrito,food,0,0,1,3,2,too_sweet,good_value,occasional_guest,synthetic
PFD-001239,SVY-001943,GST-001943,BB-021,2024-01-28,Avocado Toast,food,0,0,1,4,4,not_sweet_enough,too_expensive,loyalty_regular,synthetic
PFD-001240,SVY-001945,GST-001945,BB-023,2024-05-11,Iced Matcha Latte,tea,0,1,1,5,4,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-001241,SVY-001946,GST-001946,BB-084,2024-01-04,Breakfast Burrito,food,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-001242,SVY-001947,GST-001947,BB-064,2024-02-17,Blueberry Muffin,bakery,0,0,1,3,2,too_sweet,fair,occasional_guest,synthetic
PFD-001243,SVY-001948,GST-001948,BB-054,2024-04-12,Oat Milk Cortado,espresso,0,0,1,4,3,not_sweet_enough,fair,price_sensitive_guest,synthetic
PFD-001244,SVY-001949,GST-001949,BB-020,2024-04-05,Turkey Sandwich,food,0,0,1,4,5,balanced,fair,loyalty_regular,synthetic
PFD-001245,SVY-001950,GST-001950,BB-067,2024-04-13,Seasonal Cold Brew,cold_brew,1,1,1,3,1,balanced,fair,at_risk_guest,synthetic
PFD-001246,SVY-001955,GST-001955,BB-018,2024-03-18,Pumpkin Spice Latte,espresso,1,1,1,5,5,balanced,fair,seasonal_product_explorer,synthetic
PFD-001247,SVY-001956,GST-001956,BB-065,2024-05-05,Avocado Toast,food,0,0,1,5,3,balanced,fair,loyalty_regular,synthetic
PFD-001248,SVY-001957,GST-001957,BB-044,2024-01-01,Turkey Sandwich,food,0,1,1,1,1,balanced,fair,occasional_guest,synthetic
PFD-001249,SVY-001959,GST-001959,BB-010,2024-02-16,Blueberry Muffin,bakery,0,0,1,3,3,too_sweet,too_expensive,at_risk_guest,synthetic
PFD-001250,SVY-001960,GST-001960,BB-058,2024-06-01,Cold Brew,cold_brew,0,1,1,3,3,balanced,fair,mobile_first_guest,synthetic
PFD-001251,SVY-001961,GST-001961,BB-004,2024-01-06,Avocado Toast,food,0,0,1,5,4,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-001252,SVY-001962,GST-001962,BB-082,2024-02-23,Seasonal Cold Brew,cold_brew,1,1,1,4,5,balanced,fair,seasonal_product_explorer,synthetic
PFD-001253,SVY-001965,GST-001965,BB-049,2024-04-13,Turkey Sandwich,food,0,0,1,2,3,too_sweet,good_value,at_risk_guest,synthetic
PFD-001254,SVY-001967,GST-001967,BB-064,2024-05-25,Classic Latte,espresso,0,1,1,4,4,too_sweet,too_expensive,occasional_guest,synthetic
PFD-001255,SVY-001971,GST-001971,BB-004,2024-06-26,Oat Milk Cortado,espresso,0,0,1,5,2,not_sweet_enough,too_expensive,occasional_guest,synthetic
PFD-001256,SVY-001973,GST-001973,BB-020,2024-05-01,Caramel Macchiato,espresso,0,1,1,3,3,balanced,good_value,loyalty_regular,synthetic
PFD-001257,SVY-001974,GST-001974,BB-032,2024-04-10,Turkey Sandwich,food,0,1,1,3,3,balanced,fair,at_risk_guest,synthetic
PFD-001258,SVY-001975,GST-001975,BB-034,2024-05-06,Blueberry Muffin,bakery,0,0,1,3,2,balanced,good_value,at_risk_guest,synthetic
PFD-001259,SVY-001977,GST-001977,BB-082,2024-02-17,Avocado Toast,food,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-001260,SVY-001978,GST-001978,BB-048,2024-02-28,Avocado Toast,food,0,1,1,5,4,balanced,fair,price_sensitive_guest,synthetic
PFD-001261,SVY-001979,GST-001979,BB-003,2024-06-03,Avocado Toast,food,0,0,1,4,2,balanced,fair,price_sensitive_guest,synthetic
PFD-001262,SVY-001980,GST-001980,BB-034,2024-06-04,Chai Tea Latte,tea,0,1,1,5,5,too_sweet,fair,occasional_guest,synthetic
PFD-001263,SVY-001983,GST-001983,BB-033,2024-01-23,Turkey Sandwich,food,0,0,1,5,4,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-001264,SVY-001985,GST-001985,BB-044,2024-06-18,Blueberry Muffin,bakery,0,0,1,4,2,balanced,fair,mobile_first_guest,synthetic
PFD-001265,SVY-001987,GST-001987,BB-076,2024-06-08,Breakfast Burrito,food,0,0,1,2,1,too_sweet,fair,at_risk_guest,synthetic
PFD-001266,SVY-001988,GST-001988,BB-090,2024-04-08,Chocolate Croissant,bakery,0,0,1,1,1,balanced,too_expensive,occasional_guest,synthetic
PFD-001267,SVY-001990,GST-001990,BB-039,2024-04-18,Classic Latte,espresso,0,0,1,4,3,balanced,too_expensive,mobile_first_guest,synthetic
PFD-001268,SVY-001991,GST-001991,BB-051,2024-03-07,Classic Latte,espresso,0,0,1,5,3,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-001269,SVY-001992,GST-001992,BB-016,2024-04-19,Oat Milk Cortado,espresso,0,1,1,5,4,balanced,good_value,price_sensitive_guest,synthetic
PFD-001270,SVY-001995,GST-001995,BB-035,2024-03-24,Oat Milk Cortado,espresso,0,0,1,3,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-001271,SVY-001996,GST-001996,BB-027,2024-05-14,Iced Matcha Latte,tea,0,0,1,3,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-001272,SVY-001997,GST-001997,BB-014,2024-06-28,Pumpkin Spice Latte,espresso,1,1,1,4,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-001273,SVY-001998,GST-001998,BB-044,2024-01-29,Classic Latte,espresso,0,0,1,2,1,balanced,fair,price_sensitive_guest,synthetic
PFD-001274,SVY-001999,GST-001999,BB-075,2024-06-04,Nitro Cold Brew,cold_brew,0,0,1,4,3,not_sweet_enough,too_expensive,price_sensitive_guest,synthetic
PFD-001275,SVY-002000,GST-002000,BB-038,2024-05-03,Avocado Toast,food,0,0,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-001276,SVY-002004,GST-002004,BB-021,2024-01-09,Pumpkin Spice Latte,espresso,1,1,1,3,2,balanced,too_expensive,at_risk_guest,synthetic
PFD-001277,SVY-002005,GST-002005,BB-059,2024-05-07,Seasonal Cold Brew,cold_brew,1,1,1,5,2,balanced,good_value,loyalty_regular,synthetic
PFD-001278,SVY-002008,GST-002008,BB-065,2024-01-12,Avocado Toast,food,0,1,1,5,4,not_sweet_enough,fair,occasional_guest,synthetic
PFD-001279,SVY-002009,GST-002009,BB-069,2024-03-01,Nitro Cold Brew,cold_brew,0,0,1,4,1,too_sweet,fair,occasional_guest,synthetic
PFD-001280,SVY-002012,GST-002012,BB-037,2024-05-07,Pumpkin Spice Latte,espresso,1,1,1,3,3,balanced,good_value,loyalty_regular,synthetic
PFD-001281,SVY-002014,GST-002014,BB-047,2024-04-01,Classic Latte,espresso,0,0,1,4,3,balanced,good_value,loyalty_regular,synthetic
PFD-001282,SVY-002015,GST-002015,BB-029,2024-04-21,Iced Matcha Latte,tea,0,0,1,3,2,not_sweet_enough,fair,price_sensitive_guest,synthetic
PFD-001283,SVY-002016,GST-002016,BB-039,2024-02-08,Caramel Macchiato,espresso,0,0,1,5,4,too_sweet,too_expensive,occasional_guest,synthetic
PFD-001284,SVY-002017,GST-002017,BB-013,2024-05-02,Turkey Sandwich,food,0,0,1,3,2,too_sweet,too_expensive,occasional_guest,synthetic
PFD-001285,SVY-002018,GST-002018,BB-083,2024-06-25,Nitro Cold Brew,cold_brew,0,1,1,4,4,not_sweet_enough,fair,seasonal_product_explorer,synthetic
PFD-001286,SVY-002019,GST-002019,BB-022,2024-03-27,Chocolate Croissant,bakery,0,0,1,3,3,not_sweet_enough,good_value,at_risk_guest,synthetic
PFD-001287,SVY-002020,GST-002020,BB-022,2024-01-06,Turkey Sandwich,food,0,0,1,5,5,balanced,fair,loyalty_regular,synthetic
PFD-001288,SVY-002021,GST-002021,BB-077,2024-06-10,Pumpkin Spice Latte,espresso,1,0,1,4,2,too_sweet,fair,loyalty_regular,synthetic
PFD-001289,SVY-002023,GST-002023,BB-003,2024-06-04,Pumpkin Spice Latte,espresso,1,1,1,4,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-001290,SVY-002024,GST-002024,BB-037,2024-04-02,Iced Matcha Latte,tea,0,0,1,3,2,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-001291,SVY-002025,GST-002025,BB-036,2024-02-19,Avocado Toast,food,0,0,1,4,5,not_sweet_enough,too_expensive,mobile_first_guest,synthetic
PFD-001292,SVY-002026,GST-002026,BB-015,2024-02-07,Chocolate Croissant,bakery,0,0,1,3,3,balanced,too_expensive,at_risk_guest,synthetic
PFD-001293,SVY-002027,GST-002027,BB-062,2024-05-08,Classic Latte,espresso,0,0,1,3,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-001294,SVY-002028,GST-002028,BB-082,2024-02-02,Blueberry Muffin,bakery,0,0,1,3,2,too_sweet,good_value,occasional_guest,synthetic
PFD-001295,SVY-002029,GST-002029,BB-038,2024-06-18,Pumpkin Spice Latte,espresso,1,1,1,4,5,not_sweet_enough,good_value,seasonal_product_explorer,synthetic
PFD-001296,SVY-002030,GST-002030,BB-015,2024-05-05,Classic Latte,espresso,0,1,1,2,4,balanced,fair,mobile_first_guest,synthetic
PFD-001297,SVY-002032,GST-002032,BB-017,2024-06-13,Seasonal Cold Brew,cold_brew,1,1,1,5,2,not_sweet_enough,fair,seasonal_product_explorer,synthetic
PFD-001298,SVY-002034,GST-002034,BB-053,2024-02-20,Cold Brew,cold_brew,0,0,1,1,1,too_sweet,good_value,at_risk_guest,synthetic
PFD-001299,SVY-002035,GST-002035,BB-028,2024-02-01,Seasonal Cold Brew,cold_brew,1,1,1,5,2,too_sweet,too_expensive,occasional_guest,synthetic
PFD-001300,SVY-002037,GST-002037,BB-048,2024-02-10,Oat Milk Cortado,espresso,0,0,1,4,5,balanced,fair,occasional_guest,synthetic
PFD-001301,SVY-002038,GST-002038,BB-050,2024-01-16,Chai Tea Latte,tea,0,0,1,4,3,not_sweet_enough,good_value,occasional_guest,synthetic
PFD-001302,SVY-002040,GST-002040,BB-018,2024-05-07,Classic Latte,espresso,0,1,1,4,4,too_sweet,fair,occasional_guest,synthetic
PFD-001303,SVY-002042,GST-002042,BB-039,2024-06-12,Seasonal Cold Brew,cold_brew,1,1,1,5,5,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-001304,SVY-002045,GST-002045,BB-027,2024-03-17,Classic Latte,espresso,0,1,1,3,4,balanced,good_value,occasional_guest,synthetic
PFD-001305,SVY-002046,GST-002046,BB-081,2024-05-19,Oat Milk Cortado,espresso,0,0,1,3,2,balanced,too_expensive,at_risk_guest,synthetic
PFD-001306,SVY-002047,GST-002047,BB-040,2024-02-22,Avocado Toast,food,0,1,1,5,4,too_sweet,good_value,loyalty_regular,synthetic
PFD-001307,SVY-002049,GST-002049,BB-083,2024-01-26,Oat Milk Cortado,espresso,0,0,1,2,1,balanced,good_value,at_risk_guest,synthetic
PFD-001308,SVY-002055,GST-002055,BB-009,2024-02-17,Chocolate Croissant,bakery,0,0,1,3,4,not_sweet_enough,too_expensive,price_sensitive_guest,synthetic
PFD-001309,SVY-002056,GST-002056,BB-083,2024-03-04,Pumpkin Spice Latte,espresso,1,0,1,2,1,balanced,fair,at_risk_guest,synthetic
PFD-001310,SVY-002057,GST-002057,BB-030,2024-04-14,Chocolate Croissant,bakery,0,1,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-001311,SVY-002058,GST-002058,BB-043,2024-02-26,Blueberry Muffin,bakery,0,0,1,3,2,balanced,fair,at_risk_guest,synthetic
PFD-001312,SVY-002061,GST-002061,BB-004,2024-03-01,Classic Latte,espresso,0,0,1,4,5,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-001313,SVY-002062,GST-002062,BB-038,2024-02-24,Pumpkin Spice Latte,espresso,1,1,1,4,1,too_sweet,fair,occasional_guest,synthetic
PFD-001314,SVY-002064,GST-002064,BB-076,2024-02-27,Classic Latte,espresso,0,0,1,5,3,balanced,good_value,occasional_guest,synthetic
PFD-001315,SVY-002065,GST-002065,BB-044,2024-03-24,Classic Latte,espresso,0,0,1,4,4,balanced,good_value,loyalty_regular,synthetic
PFD-001316,SVY-002066,GST-002066,BB-008,2024-01-06,Classic Latte,espresso,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-001317,SVY-002070,GST-002070,BB-022,2024-06-11,Iced Matcha Latte,tea,0,1,1,4,3,too_sweet,fair,price_sensitive_guest,synthetic
PFD-001318,SVY-002071,GST-002071,BB-069,2024-06-17,Seasonal Cold Brew,cold_brew,1,1,1,4,1,balanced,good_value,mobile_first_guest,synthetic
PFD-001319,SVY-002072,GST-002072,BB-049,2024-01-23,Nitro Cold Brew,cold_brew,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-001320,SVY-002074,GST-002074,BB-059,2024-05-30,Blueberry Muffin,bakery,0,0,1,3,4,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-001321,SVY-002075,GST-002075,BB-042,2024-04-27,Nitro Cold Brew,cold_brew,0,1,1,3,3,too_sweet,fair,at_risk_guest,synthetic
PFD-001322,SVY-002078,GST-002078,BB-004,2024-04-16,Pumpkin Spice Latte,espresso,1,1,1,4,3,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-001323,SVY-002079,GST-002079,BB-088,2024-03-17,Classic Latte,espresso,0,1,1,3,2,too_sweet,good_value,at_risk_guest,synthetic
PFD-001324,SVY-002081,GST-002081,BB-059,2024-06-17,Pumpkin Spice Latte,espresso,1,0,1,4,2,too_sweet,fair,loyalty_regular,synthetic
PFD-001325,SVY-002082,GST-002082,BB-043,2024-04-06,Chocolate Croissant,bakery,0,1,1,2,2,too_sweet,fair,price_sensitive_guest,synthetic
PFD-001326,SVY-002084,GST-002084,BB-084,2024-06-12,Pumpkin Spice Latte,espresso,1,0,1,3,2,not_sweet_enough,fair,occasional_guest,synthetic
PFD-001327,SVY-002085,GST-002085,BB-082,2024-06-11,Avocado Toast,food,0,1,1,4,2,balanced,fair,occasional_guest,synthetic
PFD-001328,SVY-002086,GST-002086,BB-027,2024-01-02,Avocado Toast,food,0,0,1,3,2,not_sweet_enough,too_expensive,price_sensitive_guest,synthetic
PFD-001329,SVY-002087,GST-002087,BB-090,2024-06-17,Chocolate Croissant,bakery,0,1,1,4,4,balanced,fair,price_sensitive_guest,synthetic
PFD-001330,SVY-002088,GST-002088,BB-073,2024-01-18,Avocado Toast,food,0,1,1,3,3,balanced,good_value,at_risk_guest,synthetic
PFD-001331,SVY-002089,GST-002089,BB-076,2024-03-18,Pumpkin Spice Latte,espresso,1,1,1,4,3,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-001332,SVY-002090,GST-002090,BB-001,2024-06-06,Cold Brew,cold_brew,0,1,1,3,5,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-001333,SVY-002091,GST-002091,BB-072,2024-06-10,Iced Matcha Latte,tea,0,0,1,2,1,not_sweet_enough,fair,at_risk_guest,synthetic
PFD-001334,SVY-002092,GST-002092,BB-085,2024-06-03,Seasonal Cold Brew,cold_brew,1,1,1,3,4,balanced,fair,loyalty_regular,synthetic
PFD-001335,SVY-002093,GST-002093,BB-053,2024-06-11,Chocolate Croissant,bakery,0,0,1,2,2,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-001336,SVY-002094,GST-002094,BB-002,2024-05-29,Nitro Cold Brew,cold_brew,0,1,1,4,3,too_sweet,too_expensive,loyalty_regular,synthetic
PFD-001337,SVY-002095,GST-002095,BB-023,2024-05-13,Blueberry Muffin,bakery,0,0,1,2,1,balanced,good_value,at_risk_guest,synthetic
PFD-001338,SVY-002096,GST-002096,BB-076,2024-05-31,Chocolate Croissant,bakery,0,0,1,3,3,balanced,fair,occasional_guest,synthetic
PFD-001339,SVY-002097,GST-002097,BB-032,2024-05-19,Chocolate Croissant,bakery,0,0,1,3,2,not_sweet_enough,fair,at_risk_guest,synthetic
PFD-001340,SVY-002098,GST-002098,BB-024,2024-06-10,Caramel Macchiato,espresso,0,0,1,4,4,balanced,good_value,occasional_guest,synthetic
PFD-001341,SVY-002100,GST-002100,BB-084,2024-04-17,Chocolate Croissant,bakery,0,0,1,2,2,too_sweet,good_value,price_sensitive_guest,synthetic
PFD-001342,SVY-002101,GST-002101,BB-081,2024-03-15,Seasonal Cold Brew,cold_brew,1,0,1,3,4,not_sweet_enough,fair,seasonal_product_explorer,synthetic
PFD-001343,SVY-002103,GST-002103,BB-046,2024-04-12,Iced Matcha Latte,tea,0,1,1,5,2,balanced,good_value,seasonal_product_explorer,synthetic
PFD-001344,SVY-002105,GST-002105,BB-067,2024-04-02,Nitro Cold Brew,cold_brew,0,0,1,4,2,balanced,fair,price_sensitive_guest,synthetic
PFD-001345,SVY-002107,GST-002107,BB-019,2024-04-28,Seasonal Cold Brew,cold_brew,1,1,1,5,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-001346,SVY-002110,GST-002110,BB-086,2024-01-25,Blueberry Muffin,bakery,0,0,1,5,3,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-001347,SVY-002112,GST-002112,BB-058,2024-05-02,Blueberry Muffin,bakery,0,0,1,4,3,balanced,good_value,price_sensitive_guest,synthetic
PFD-001348,SVY-002113,GST-002113,BB-087,2024-06-04,Pumpkin Spice Latte,espresso,1,1,1,4,2,too_sweet,fair,occasional_guest,synthetic
PFD-001349,SVY-002115,GST-002115,BB-047,2024-01-27,Classic Latte,espresso,0,0,1,4,4,too_sweet,good_value,occasional_guest,synthetic
PFD-001350,SVY-002116,GST-002116,BB-041,2024-05-03,Nitro Cold Brew,cold_brew,0,0,1,4,4,too_sweet,fair,occasional_guest,synthetic
PFD-001351,SVY-002117,GST-002117,BB-046,2024-02-02,Seasonal Cold Brew,cold_brew,1,1,1,4,5,balanced,good_value,seasonal_product_explorer,synthetic
PFD-001352,SVY-002118,GST-002118,BB-044,2024-01-18,Seasonal Cold Brew,cold_brew,1,0,1,4,2,not_sweet_enough,fair,seasonal_product_explorer,synthetic
PFD-001353,SVY-002119,GST-002119,BB-045,2024-02-22,Chocolate Croissant,bakery,0,1,1,3,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-001354,SVY-002122,GST-002122,BB-046,2024-02-14,Blueberry Muffin,bakery,0,0,1,5,4,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-001355,SVY-002125,GST-002125,BB-009,2024-02-15,Caramel Macchiato,espresso,0,0,1,4,4,balanced,good_value,mobile_first_guest,synthetic
PFD-001356,SVY-002126,GST-002126,BB-085,2024-02-19,Cold Brew,cold_brew,0,0,1,4,5,balanced,fair,loyalty_regular,synthetic
PFD-001357,SVY-002127,GST-002127,BB-087,2024-02-28,Iced Matcha Latte,tea,0,0,1,3,5,too_sweet,too_expensive,at_risk_guest,synthetic
PFD-001358,SVY-002129,GST-002129,BB-076,2024-06-08,Turkey Sandwich,food,0,0,1,2,2,balanced,too_expensive,occasional_guest,synthetic
PFD-001359,SVY-002130,GST-002130,BB-037,2024-03-16,Chai Tea Latte,tea,0,0,1,3,2,too_sweet,too_expensive,occasional_guest,synthetic
PFD-001360,SVY-002132,GST-002132,BB-047,2024-05-16,Caramel Macchiato,espresso,0,0,1,4,3,balanced,fair,loyalty_regular,synthetic
PFD-001361,SVY-002134,GST-002134,BB-067,2024-03-13,Nitro Cold Brew,cold_brew,0,0,1,4,3,too_sweet,good_value,occasional_guest,synthetic
PFD-001362,SVY-002135,GST-002135,BB-067,2024-01-15,Cold Brew,cold_brew,0,1,1,1,1,balanced,fair,occasional_guest,synthetic
PFD-001363,SVY-002137,GST-002137,BB-034,2024-02-03,Iced Matcha Latte,tea,0,1,1,5,3,balanced,good_value,seasonal_product_explorer,synthetic
PFD-001364,SVY-002141,GST-002141,BB-020,2024-03-15,Seasonal Cold Brew,cold_brew,1,0,1,4,3,balanced,fair,price_sensitive_guest,synthetic
PFD-001365,SVY-002143,GST-002143,BB-048,2024-06-24,Oat Milk Cortado,espresso,0,0,1,3,3,balanced,fair,mobile_first_guest,synthetic
PFD-001366,SVY-002145,GST-002145,BB-016,2024-01-03,Oat Milk Cortado,espresso,0,1,1,4,2,balanced,fair,occasional_guest,synthetic
PFD-001367,SVY-002148,GST-002148,BB-023,2024-01-14,Oat Milk Cortado,espresso,0,0,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
