guest_id,loyalty_member_flag,visit_frequency_30d,days_since_last_visit,promo_exposure_flag,promo_redeemed_flag,mobile_order_usage_rate,rewards_redemption_count,churn_risk_proxy,data_source
GST-003436,1,3,26,1,0,0.308,4,0.087,synthetic
GST-003437,0,1,4,0,0,0.408,0,0.208,synthetic
GST-003438,0,1,44,1,1,0.531,0,0.074,synthetic
GST-003439,1,5,1,1,0,0.561,2,0.095,synthetic
GST-003440,1,3,16,0,0,0.33,0,0.095,synthetic
GST-003441,1,6,31,1,0,0.302,2,0.125,synthetic
GST-003442,1,3,39,1,1,0.333,2,0.221,synthetic
GST-003443,0,3,19,0,0,0.116,0,0.313,synthetic
GST-003444,1,7,12,0,1,0.269,2,0.272,synthetic
GST-003445,0,0,6,1,0,0.449,0,0.145,synthetic
GST-003446,1,2,5,0,0,0.067,1,0.317,synthetic
GST-003447,1,2,15,1,0,0.385,3,0.226,synthetic
GST-003448,1,1,14,1,1,0.681,2,0.027,synthetic
GST-003449,1,7,17,1,0,0.65,2,0.209,synthetic
GST-003450,0,2,31,1,1,0.343,0,0.323,synthetic
GST-003451,0,1,22,1,0,0.426,0,0.149,synthetic
GST-003452,0,1,11,1,0,0.912,1,0.087,synthetic
GST-003453,1,2,10,0,0,0.492,1,0.047,synthetic
GST-003454,0,2,37,1,1,0.158,0,0.117,synthetic
GST-003455,1,5,19,0,0,0.55,5,0.612,synthetic
GST-003456,0,1,16,0,0,0.485,0,0.128,synthetic
GST-003457,0,2,29,1,1,0.935,0,0.301,synthetic
GST-003458,1,0,3,0,0,0.982,2,0.352,synthetic
GST-003459,0,3,35,0,0,0.552,0,0.253,synthetic
GST-003460,0,1,39,1,0,0.073,0,0.312,synthetic
GST-003461,0,1,28,1,1,0.359,0,0.0,synthetic
GST-003462,0,0,37,0,1,0.328,0,0.158,synthetic
GST-003463,0,2,39,1,0,1.0,0,0.091,synthetic
GST-003464,0,1,34,1,0,0.048,1,0.395,synthetic
GST-003465,1,3,10,0,0,0.191,5,0.373,synthetic
GST-003466,1,4,14,0,0,0.28,3,0.056,synthetic
GST-003467,0,1,17,0,0,0.208,0,0.298,synthetic
GST-003468,0,1,33,1,0,0.232,1,0.378,synthetic
GST-003469,1,6,24,0,0,0.441,3,0.018,synthetic
GST-003470,0,0,20,1,0,0.177,0,0.436,synthetic
GST-003471,1,3,21,0,0,0.936,3,0.224,synthetic
GST-003472,1,5,36,0,1,0.304,1,0.298,synthetic
GST-003473,1,5,24,0,0,0.294,5,0.35,synthetic
GST-003474,0,0,33,1,0,0.805,0,0.249,synthetic
GST-003475,0,4,30,0,0,0.189,0,0.097,synthetic
GST-003476,1,1,11,1,1,0.218,1,0.069,synthetic
GST-003477,1,5,2,1,0,0.546,2,0.163,synthetic
GST-003478,1,5,43,0,0,0.359,3,0.166,synthetic
GST-003479,1,3,44,1,1,0.652,4,0.0,synthetic
GST-003480,1,4,41,0,1,0.831,6,0.271,synthetic
GST-003481,1,5,25,1,1,0.257,1,0.286,synthetic
GST-003482,1,5,33,1,0,0.339,3,0.138,synthetic
GST-003483,1,3,34,0,1,0.422,2,0.234,synthetic
GST-003484,1,5,10,1,1,0.223,1,0.434,synthetic
GST-003485,0,1,26,1,0,0.254,1,0.321,synthetic
GST-003486,1,3,27,0,0,0.272,3,0.447,synthetic
GST-003487,1,1,33,1,1,0.35,6,0.264,synthetic
GST-003488,1,2,40,0,1,0.439,3,0.135,synthetic
GST-003489,0,2,24,1,1,0.301,0,0.215,synthetic
GST-003490,1,1,10,1,0,0.343,3,0.324,synthetic
GST-003491,1,6,23,1,0,0.245,1,0.273,synthetic
GST-003492,0,1,22,1,1,0.368,0,0.185,synthetic
GST-003493,0,1,38,1,0,0.493,0,0.059,synthetic
GST-003494,1,6,4,1,0,0.342,3,0.045,synthetic
GST-003495,0,0,18,1,0,0.226,0,0.51,synthetic
GST-003496,1,5,29,1,1,0.415,0,0.327,synthetic
GST-003497,1,4,8,1,0,0.631,2,0.0,synthetic
GST-003498,1,4,15,1,0,0.72,2,0.481,synthetic
GST-003499,0,1,23,1,0,0.554,0,0.163,synthetic
GST-003500,0,2,43,0,0,0.652,0,0.627,synthetic
GST-003501,0,2,33,1,0,0.67,0,0.109,synthetic
GST-003502,0,0,12,1,0,0.233,0,0.126,synthetic
GST-003503,1,2,38,1,0,0.691,2,0.098,synthetic
GST-003504,0,2,14,1,0,0.573,0,0.244,synthetic
GST-003505,0,1,10,0,0,0.797,0,0.065,synthetic
GST-003506,1,2,16,0,1,0.412,2,0.0,synthetic
GST-003507,1,2,42,0,1,0.451,1,0.129,synthetic
GST-003508,1,4,22,0,1,0.297,2,0.263,synthetic
GST-003509,1,5,22,0,0,0.828,1,0.105,synthetic
GST-003510,1,2,7,1,1,0.346,3,0.056,synthetic
GST-003511,0,2,24,0,0,0.422,0,0.174,synthetic
GST-003512,0,1,2,1,0,0.259,0,0.035,synthetic
GST-003513,1,3,5,0,0,0.533,1,0.0,synthetic
GST-003514,1,7,34,1,0,0.383,2,0.271,synthetic
GST-003515,0,1,10,1,0,0.84,0,0.269,synthetic
GST-003516,1,5,24,0,0,0.874,0,0.042,synthetic
GST-003517,0,1,33,0,0,0.599,0,0.56,synthetic
GST-003518,0,0,4,1,0,0.532,0,0.167,synthetic
GST-003519,0,0,20,0,0,0.237,0,0.188,synthetic
GST-003520,1,4,33,0,0,0.465,3,0.03,synthetic
GST-003521,1,6,21,0,0,0.553,2,0.039,synthetic
GST-003522,0,1,2,0,0,0.528,0,0.003,synthetic
GST-003523,0,3,26,0,0,0.773,0,0.057,synthetic
GST-003524,1,3,7,0,0,0.388,3,0.035,synthetic
GST-003525,1,5,22,1,0,0.49,2,0.0,synthetic
GST-003526,1,7,17,1,0,0.382,3,0.31,synthetic
GST-003527,0,2,5,1,0,0.29,0,0.018,synthetic
GST-003528,1,6,27,0,1,0.536,1,0.007,synthetic
GST-003529,1,3,20,0,0,1.0,3,0.173,synthetic
GST-003530,0,2,11,0,0,0.443,0,0.789,synthetic
GST-003531,0,2,3,0,0,0.733,1,0.303,synthetic
GST-003532,1,3,9,1,0,0.761,2,0.086,synthetic
GST-003533,1,3,15,0,1,0.466,4,0.136,synthetic
GST-003534,0,0,23,1,0,0.821,0,0.132,synthetic
GST-003535,0,1,3,1,0,1.0,0,0.0,synthetic
GST-003536,0,1,17,0,0,0.687,0,0.291,synthetic
GST-003537,1,6,33,0,0,1.0,1,0.335,synthetic
GST-003538,0,1,43,0,0,0.498,0,0.324,synthetic
GST-003539,1,5,28,0,1,0.509,1,0.156,synthetic
GST-003540,0,4,10,0,0,0.231,0,0.052,synthetic
GST-003541,1,7,39,1,0,0.548,1,0.0,synthetic
GST-003542,1,5,39,0,0,0.255,1,0.0,synthetic
GST-003543,1,0,10,1,0,0.093,1,0.651,synthetic
GST-003544,0,1,44,1,0,0.433,0,0.188,synthetic
GST-003545,1,6,35,1,0,0.48,6,0.0,synthetic
GST-003546,1,5,17,1,0,0.239,0,0.109,synthetic
GST-003547,1,2,17,0,0,0.564,3,0.391,synthetic
GST-003548,0,0,6,1,0,0.124,0,0.186,synthetic
GST-003549,1,4,35,1,1,0.716,5,0.12,synthetic
GST-003550,1,5,12,0,0,0.347,0,0.194,synthetic
GST-003551,0,0,22,1,0,0.324,0,0.091,synthetic
GST-003552,1,6,29,0,0,0.446,2,0.073,synthetic
GST-003553,0,3,26,0,0,0.816,0,0.271,synthetic
GST-003554,0,1,35,0,0,0.411,1,0.262,synthetic
GST-003555,1,4,6,1,0,0.576,0,0.38,synthetic
GST-003556,1,3,16,0,0,0.667,3,0.462,synthetic
GST-003557,0,3,31,1,0,0.329,0,0.322,synthetic
GST-003558,0,1,39,1,0,0.351,0,0.281,synthetic
GST-003559,1,1,41,0,0,0.318,1,0.361,synthetic
GST-003560,0,1,14,0,0,1.0,1,0.0,synthetic
GST-003561,0,2,13,1,0,0.644,0,0.0,synthetic
GST-003562,0,3,17,0,0,0.312,0,0.561,synthetic
GST-003563,1,0,22,0,0,0.531,1,0.0,synthetic
GST-003564,1,2,13,1,1,0.254,0,0.342,synthetic
GST-003565,1,8,32,1,1,0.424,2,0.315,synthetic
GST-003566,1,4,13,0,0,0.195,3,0.105,synthetic
GST-003567,1,3,30,1,1,0.763,2,0.337,synthetic
GST-003568,1,3,29,0,1,0.333,3,0.3,synthetic
GST-003569,1,4,14,0,1,0.468,2,0.13,synthetic
GST-003570,1,3,22,1,0,0.013,2,0.268,synthetic
GST-003571,0,2,31,1,0,0.856,0,0.317,synthetic
GST-003572,1,3,13,1,1,0.443,3,0.0,synthetic
GST-003573,0,1,22,1,0,0.424,0,0.148,synthetic
GST-003574,1,4,7,0,1,0.845,1,0.044,synthetic
GST-003575,0,1,23,0,0,0.247,0,0.268,synthetic
GST-003576,1,3,41,1,1,0.909,0,0.19,synthetic
GST-003577,0,0,16,0,1,0.418,0,0.373,synthetic
GST-003578,1,4,32,1,0,0.269,3,0.192,synthetic
GST-003579,1,1,37,0,0,0.624,3,0.135,synthetic
GST-003580,0,0,42,1,0,0.551,0,0.0,synthetic
GST-003581,0,0,25,0,0,0.607,0,0.262,synthetic
GST-003582,0,0,26,1,0,0.612,0,0.23,synthetic
GST-003583,1,1,21,1,1,0.66,4,0.103,synthetic
GST-003584,1,4,21,1,1,0.818,5,0.122,synthetic
GST-003585,0,1,1,1,0,0.087,0,0.22,synthetic
GST-003586,1,3,27,0,0,0.378,1,0.09,synthetic
GST-003587,1,5,11,1,1,0.271,4,0.328,synthetic
GST-003588,1,1,5,1,0,0.543,2,0.23,synthetic
GST-003589,1,5,6,0,1,0.453,4,0.16,synthetic
GST-003590,0,1,42,0,0,0.309,0,0.432,synthetic
GST-003591,1,5,22,0,0,0.37,2,0.183,synthetic
GST-003592,0,2,31,1,0,0.307,0,0.147,synthetic
GST-003593,0,2,10,1,0,0.181,0,0.355,synthetic
GST-003594,1,2,40,0,1,0.554,3,0.265,synthetic
GST-003595,0,2,43,1,0,0.252,0,0.372,synthetic
GST-003596,0,0,37,1,1,0.137,0,0.675,synthetic
GST-003597,1,3,7,0,1,0.346,5,0.074,synthetic
GST-003598,1,4,15,0,1,0.323,2,0.508,synthetic
GST-003599,1,8,2,0,1,0.509,1,0.072,synthetic
GST-003600,0,1,43,1,0,0.575,0,0.652,synthetic
GST-003601,0,2,12,0,0,0.46,0,0.761,synthetic
GST-003602,0,3,31,0,0,0.25,0,0.192,synthetic
GST-003603,1,4,20,1,0,0.283,2,0.106,synthetic
GST-003604,1,6,18,0,0,0.26,1,0.495,synthetic
GST-003605,0,1,15,0,0,0.503,0,0.215,synthetic
GST-003606,1,4,43,0,0,0.586,0,0.072,synthetic
GST-003607,0,1,1,0,0,0.338,0,0.142,synthetic
GST-003608,1,2,44,1,1,0.626,2,0.118,synthetic
GST-003609,1,5,11,1,1,0.739,1,0.022,synthetic
GST-003610,0,2,4,0,0,0.293,2,0.177,synthetic
GST-003611,1,4,43,1,0,0.159,3,0.296,synthetic
GST-003612,0,0,19,1,0,0.629,0,0.326,synthetic
GST-003613,1,2,33,0,0,0.575,2,0.302,synthetic
GST-003614,1,2,7,1,0,0.233,2,0.377,synthetic
GST-003615,1,5,30,1,0,0.437,5,0.064,synthetic
GST-003616,1,3,8,0,0,0.645,1,0.084,synthetic
GST-003617,0,5,19,0,0,0.461,0,0.407,synthetic
GST-003618,0,1,37,1,0,0.319,0,0.371,synthetic
GST-003619,1,5,10,1,0,0.355,2,0.182,synthetic
GST-003620,1,2,39,0,1,0.278,2,0.0,synthetic
GST-003621,1,4,27,0,1,0.449,2,0.643,synthetic
GST-003622,1,4,14,0,1,0.566,0,0.64,synthetic
GST-003623,0,1,22,1,0,0.241,0,0.215,synthetic
GST-003624,1,3,27,0,0,0.654,2,0.0,synthetic
GST-003625,1,6,28,0,0,0.801,2,0.056,synthetic
GST-003626,1,3,43,1,0,0.502,0,0.039,synthetic
GST-003627,1,5,41,1,0,0.467,0,0.215,synthetic
GST-003628,0,0,36,0,1,0.154,1,0.511,synthetic
GST-003629,0,2,33,1,0,0.684,0,0.0,synthetic
GST-003630,0,2,19,0,0,0.858,1,0.285,synthetic
GST-003631,1,5,34,1,0,0.373,1,0.539,synthetic
GST-003632,0,0,23,1,0,0.679,0,0.152,synthetic
GST-003633,0,3,19,0,0,0.426,1,0.024,synthetic
GST-003634,0,4,41,0,0,0.326,0,0.0,synthetic
GST-003635,0,0,2,1,0,0.134,0,0.141,synthetic
GST-003636,1,3,17,1,1,0.547,4,0.0,synthetic
GST-003637,0,0,3,0,0,0.904,0,0.0,synthetic
GST-003638,0,1,36,0,0,0.114,1,0.02,synthetic
GST-003639,0,0,42,1,0,0.548,0,0.311,synthetic
GST-003640,1,3,3,0,1,0.265,1,0.488,synthetic
GST-003641,0,2,19,1,0,0.355,0,0.0,synthetic
GST-003642,0,1,16,1,0,0.249,0,0.641,synthetic
GST-003643,0,0,18,1,0,0.507,0,0.5,synthetic
GST-003644,1,3,35,1,0,0.253,2,0.058,synthetic
GST-003645,1,6,5,0,0,0.507,2,0.157,synthetic
GST-003646,1,4,27,0,0,0.768,1,0.0,synthetic
GST-003647,0,0,34,1,0,0.242,0,0.14,synthetic
GST-003648,0,0,10,0,0,0.333,0,0.287,synthetic
GST-003649,0,1,29,0,0,0.322,0,0.206,synthetic
GST-003650,1,2,14,1,1,0.928,2,0.152,synthetic
GST-003651,0,0,25,1,0,0.307,0,0.174,synthetic
GST-003652,0,1,9,1,0,0.249,0,0.508,synthetic
GST-003653,0,2,15,0,0,0.247,0,0.135,synthetic
GST-003654,0,3,2,1,1,0.357,0,0.107,synthetic
GST-003655,1,7,1,0,0,0.926,4,0.154,synthetic
GST-003656,1,3,27,1,0,0.209,5,0.202,synthetic
GST-003657,1,7,37,1,0,0.533,1,0.208,synthetic
GST-003658,0,1,39,0,0,0.646,0,0.191,synthetic
GST-003659,1,3,9,0,0,0.76,2,0.255,synthetic
GST-003660,1,3,30,1,0,0.201,1,0.431,synthetic
GST-003661,1,1,12,0,1,0.339,3,0.125,synthetic
GST-003662,1,8,17,1,0,0.243,2,0.212,synthetic
GST-003663,1,2,44,1,1,0.261,2,0.209,synthetic
GST-003664,0,2,36,0,0,0.267,0,0.241,synthetic
GST-003665,1,0,30,1,1,0.411,0,0.033,synthetic
GST-003666,1,5,29,1,1,0.589,5,0.212,synthetic
GST-003667,0,0,19,1,0,0.57,0,0.509,synthetic
GST-003668,0,1,18,0,1,0.15,0,0.095,synthetic
GST-003669,0,0,36,0,0,0.234,0,0.211,synthetic
GST-003670,1,6,14,1,0,0.594,0,0.486,synthetic
GST-003671,1,2,9,0,0,0.469,2,0.3,synthetic
GST-003672,1,3,24,1,1,0.845,3,0.085,synthetic
GST-003673,1,3,37,0,0,0.499,0,0.177,synthetic
GST-003674,1,3,25,1,1,0.361,2,0.151,synthetic
GST-003675,0,0,5,1,0,0.369,0,0.47,synthetic
GST-003676,0,1,34,1,0,0.345,1,0.0,synthetic
GST-003677,1,6,24,0,0,0.444,3,0.159,synthetic
GST-003678,1,3,33,1,1,0.564,0,0.047,synthetic
GST-003679,0,2,20,0,0,0.557,0,0.49,synthetic
GST-003680,1,4,42,0,0,0.403,5,0.107,synthetic
GST-003681,0,0,30,1,0,0.312,0,0.198,synthetic
GST-003682,1,4,12,1,0,0.19,1,0.154,synthetic
GST-003683,0,2,25,0,0,1.0,1,0.179,synthetic
GST-003684,1,9,3,0,0,0.488,1,0.51,synthetic
GST-003685,1,3,34,1,1,0.498,3,0.083,synthetic
GST-003686,0,0,30,0,0,0.498,0,0.308,synthetic
GST-003687,0,0,12,1,0,0.15,0,0.096,synthetic
GST-003688,1,3,31,1,0,0.448,2,0.154,synthetic
GST-003689,1,1,30,1,1,0.58,3,0.058,synthetic
GST-003690,0,0,11,1,0,0.203,0,0.218,synthetic
GST-003691,0,1,24,1,0,0.553,0,0.05,synthetic
GST-003692,1,8,16,0,0,0.856,0,0.266,synthetic
GST-003693,0,2,7,1,0,0.363,0,0.47,synthetic
GST-003694,1,3,25,0,1,0.243,1,0.6,synthetic
GST-003695,1,3,19,1,0,0.938,4,0.227,synthetic
GST-003696,0,1,23,0,0,1.0,0,0.193,synthetic
GST-003697,0,1,38,1,0,0.898,0,0.206,synthetic
GST-003698,1,5,34,1,0,0.228,1,0.177,synthetic
GST-003699,0,1,19,1,0,0.432,0,0.251,synthetic
GST-003700,1,6,41,1,0,0.721,2,0.15,synthetic
GST-003701,0,2,41,1,0,0.347,0,0.725,synthetic
GST-003702,0,1,44,0,0,0.336,1,0.258,synthetic
GST-003703,1,4,2,0,0,0.332,3,0.0,synthetic
GST-003704,1,5,44,1,0,0.432,3,0.0,synthetic
GST-003705,1,6,10,1,0,0.771,3,0.038,synthetic
GST-003706,1,4,9,1,0,0.389,1,0.0,synthetic
GST-003707,0,2,43,1,0,0.435,0,0.187,synthetic
GST-003708,1,4,34,0,1,0.792,2,0.085,synthetic
GST-003709,1,2,41,1,0,0.638,1,0.098,synthetic
GST-003710,1,2,41,1,1,0.619,2,0.144,synthetic
GST-003711,1,1,26,1,1,0.602,0,0.135,synthetic
GST-003712,0,0,26,1,1,0.635,0,0.342,synthetic
GST-003713,0,0,43,1,0,0.441,0,0.524,synthetic
GST-003714,1,2,17,1,1,0.504,0,0.442,synthetic
GST-003715,0,2,34,0,0,0.478,0,0.132,synthetic
GST-003716,0,0,44,1,1,0.354,0,0.174,synthetic
GST-003717,1,4,29,0,1,0.479,2,0.084,synthetic
GST-003718,0,2,8,0,0,0.309,0,0.075,synthetic
GST-003719,1,7,20,1,0,0.709,3,0.074,synthetic
GST-003720,0,0,16,0,0,0.448,0,0.51,synthetic
GST-003721,1,2,38,1,1,0.035,2,0.099,synthetic
GST-003722,1,1,20,0,0,0.128,0,0.133,synthetic
GST-003723,0,3,42,1,0,0.353,0,0.47,synthetic
GST-003724,1,3,3,1,0,0.269,0,0.0,synthetic
GST-003725,1,5,41,1,0,0.82,1,0.112,synthetic
GST-003726,0,2,23,1,0,0.44,0,0.151,synthetic
GST-003727,0,1,34,1,0,0.126,0,0.292,synthetic
GST-003728,0,1,43,1,0,0.39,0,0.0,synthetic
GST-003729,1,3,12,1,0,0.319,0,0.661,synthetic
GST-003730,1,3,19,0,0,0.383,2,0.143,synthetic
GST-003731,1,5,38,1,1,0.715,1,0.0,synthetic
GST-003732,0,0,21,1,1,0.412,0,0.25,synthetic
GST-003733,1,4,39,0,1,0.233,3,0.715,synthetic
GST-003734,0,3,3,1,1,0.587,0,0.271,synthetic
GST-003735,0,1,20,0,0,0.4,0,0.0,synthetic
GST-003736,1,4,18,1,0,0.421,3,0.263,synthetic
GST-003737,1,3,39,0,0,0.653,1,0.07,synthetic
GST-003738,1,6,14,1,0,0.285,2,0.204,synthetic
GST-003739,0,2,44,0,0,0.223,0,0.555,synthetic
GST-003740,0,1,5,0,0,0.512,0,0.041,synthetic
GST-003741,0,0,29,0,0,0.381,0,0.219,synthetic
GST-003742,1,3,28,1,0,0.704,2,0.23,synthetic
GST-003743,0,1,26,1,0,0.573,0,0.581,synthetic
GST-003744,0,1,43,1,0,0.987,0,0.324,synthetic
GST-003745,0,0,31,0,0,0.235,0,0.083,synthetic
GST-003746,1,2,18,1,0,0.293,2,0.0,synthetic
GST-003747,1,4,11,1,1,0.265,0,0.0,synthetic
GST-003748,1,4,15,0,0,0.508,2,0.352,synthetic
GST-003749,0,1,12,1,0,0.385,0,0.303,synthetic
GST-003750,0,1,36,0,0,0.626,0,0.283,synthetic
GST-003751,1,5,34,1,1,0.658,1,0.0,synthetic
GST-003752,0,1,34,1,0,0.108,0,0.314,synthetic
GST-003753,1,2,26,1,1,0.324,3,0.0,synthetic
GST-003754,1,6,25,1,0,0.496,3,0.132,synthetic
GST-003755,0,1,40,1,0,0.311,0,0.607,synthetic
GST-003756,1,4,16,0,0,0.188,0,0.059,synthetic
GST-003757,0,3,40,1,0,0.462,0,0.087,synthetic
GST-003758,0,1,32,1,0,1.0,0,0.305,synthetic
GST-003759,1,2,8,0,0,0.529,2,0.069,synthetic
GST-003760,1,7,12,1,1,0.634,3,0.0,synthetic
GST-003761,1,5,37,0,0,0.642,3,0.332,synthetic
GST-003762,0,0,12,1,0,0.728,2,0.21,synthetic
GST-003763,1,6,10,1,1,0.283,2,0.22,synthetic
GST-003764,1,4,24,0,0,0.29,3,0.154,synthetic
GST-003765,1,3,15,0,0,0.879,3,0.001,synthetic
GST-003766,0,2,18,0,0,0.26,1,0.549,synthetic
GST-003767,1,3,35,0,1,0.436,2,0.0,synthetic
GST-003768,1,6,26,1,0,0.092,2,0.16,synthetic
GST-003769,1,0,18,0,1,0.326,1,0.447,synthetic
GST-003770,1,4,40,1,0,0.482,1,0.009,synthetic
GST-003771,0,0,13,0,0,0.331,0,0.371,synthetic
GST-003772,0,1,34,1,0,0.18,0,0.523,synthetic
GST-003773,0,1,3,1,0,0.601,0,0.191,synthetic
GST-003774,0,1,29,1,1,0.671,0,0.0,synthetic
GST-003775,0,2,4,1,0,0.478,0,0.122,synthetic
GST-003776,1,4,18,0,0,0.475,2,0.107,synthetic
GST-003777,1,8,42,0,0,0.713,2,0.127,synthetic
GST-003778,0,3,2,1,0,0.35,0,0.311,synthetic
GST-003779,1,4,43,1,0,0.511,3,0.159,synthetic
GST-003780,0,0,9,1,0,0.568,0,0.123,synthetic
GST-003781,0,2,43,0,0,0.368,0,0.101,synthetic
GST-003782,0,2,15,1,0,0.942,0,0.108,synthetic
GST-003783,1,4,8,1,0,0.197,3,0.367,synthetic
GST-003784,1,1,5,1,0,0.308,0,0.0,synthetic
GST-003785,0,3,11,1,0,0.174,1,0.32,synthetic
GST-003786,1,7,16,1,1,0.624,2,0.166,synthetic
GST-003787,0,0,40,1,0,0.688,1,0.163,synthetic
GST-003788,0,3,44,0,0,0.593,0,0.205,synthetic
GST-003789,1,8,41,1,0,0.402,2,0.166,synthetic
GST-003790,0,0,37,1,1,0.287,0,0.736,synthetic
GST-003791,1,4,31,1,0,0.505,2,0.106,synthetic
GST-003792,0,0,9,0,0,0.508,0,0.631,synthetic
GST-003793,1,4,23,1,0,0.83,0,0.008,synthetic
GST-003794,1,7,32,1,1,0.361,2,0.207,synthetic
GST-003795,1,2,6,1,0,0.398,1,0.123,synthetic
GST-003796,1,4,20,1,1,0.26,0,0.65,synthetic
GST-003797,0,2,2,1,0,0.207,1,0.378,synthetic
GST-003798,0,2,21,0,0,0.347,0,0.271,synthetic
GST-003799,1,1,44,1,0,0.296,2,0.223,synthetic
GST-003800,0,1,6,0,0,0.251,0,0.141,synthetic
GST-003801,1,2,38,1,0,0.4,0,0.0,synthetic
GST-003802,1,2,24,1,0,0.781,2,0.267,synthetic
GST-003803,1,5,20,1,0,0.485,1,0.134,synthetic
GST-003804,0,1,25,1,0,0.199,0,0.154,synthetic
GST-003805,0,2,40,0,0,0.522,0,0.061,synthetic
GST-003806,1,9,35,1,0,0.482,0,0.282,synthetic
GST-003807,0,3,19,1,1,0.14,0,0.611,synthetic
GST-003808,1,5,24,0,0,0.297,1,0.588,synthetic
GST-003809,1,1,36,1,0,0.044,2,0.222,synthetic
GST-003810,1,4,39,1,1,0.168,1,0.268,synthetic
GST-003811,0,2,11,0,0,0.303,0,0.078,synthetic
GST-003812,0,2,34,0,0,0.155,0,0.235,synthetic
GST-003813,1,5,8,1,1,0.575,1,0.096,synthetic
GST-003814,0,1,18,0,0,0.593,0,0.182,synthetic
GST-003815,1,4,3,1,0,0.179,1,0.019,synthetic
GST-003816,1,5,41,0,1,0.372,1,0.473,synthetic
GST-003817,0,2,3,1,0,0.505,0,0.043,synthetic
GST-003818,1,2,33,1,1,0.316,3,0.0,synthetic
GST-003819,1,4,16,1,0,0.428,3,0.0,synthetic
GST-003820,1,5,14,0,0,1.0,0,0.198,synthetic
GST-003821,0,0,35,1,0,0.423,0,0.004,synthetic
GST-003822,0,2,32,0,0,0.37,0,0.106,synthetic
GST-003823,1,2,6,0,0,0.581,1,0.331,synthetic
GST-003824,0,1,16,0,0,0.669,2,0.386,synthetic
GST-003825,1,5,32,1,1,0.259,1,0.126,synthetic
GST-003826,1,4,43,0,0,0.333,2,0.331,synthetic
GST-003827,1,7,43,0,0,0.379,2,0.092,synthetic
GST-003828,1,0,43,0,0,0.607,1,0.012,synthetic
GST-003829,0,0,42,1,0,0.78,0,0.171,synthetic
GST-003830,0,0,7,0,0,0.398,1,0.257,synthetic
GST-003831,1,5,10,1,0,0.536,1,0.233,synthetic
GST-003832,0,1,22,1,0,0.371,0,0.201,synthetic
GST-003833,1,5,7,0,0,0.342,0,0.1,synthetic
GST-003834,0,1,44,1,0,0.178,0,0.057,synthetic
GST-003835,0,0,20,0,0,1.0,0,0.103,synthetic
GST-003836,0,2,6,0,1,0.397,0,0.606,synthetic
GST-003837,0,0,35,1,0,0.745,1,0.296,synthetic
GST-003838,1,2,17,0,1,0.436,4,0.104,synthetic
GST-003839,0,0,8,0,0,0.937,0,0.0,synthetic
GST-003840,1,1,30,0,1,0.19,5,0.258,synthetic
GST-003841,1,1,24,0,0,0.615,2,0.155,synthetic
GST-003842,0,0,20,1,0,0.665,0,0.485,synthetic
GST-003843,0,1,4,0,0,0.965,1,0.0,synthetic
GST-003844,1,5,4,1,0,0.617,0,0.055,synthetic
GST-003845,0,3,11,0,1,0.261,0,0.182,synthetic
GST-003846,1,2,43,1,1,0.728,0,0.195,synthetic
GST-003847,1,4,10,0,1,0.201,3,0.24,synthetic
GST-003848,0,0,23,1,1,0.639,1,0.13,synthetic
GST-003849,0,0,5,1,0,0.941,0,0.326,synthetic
GST-003850,0,3,31,1,0,0.572,0,0.0,synthetic
GST-003851,1,5,27,1,1,0.231,3,0.038,synthetic
GST-003852,0,2,30,0,0,0.348,0,0.191,synthetic
GST-003853,1,4,18,0,0,0.243,6,0.541,synthetic
GST-003854,1,3,41,1,0,0.265,2,0.424,synthetic
GST-003855,0,1,27,1,0,0.068,0,0.271,synthetic
GST-003856,1,4,12,1,0,0.53,1,0.144,synthetic
GST-003857,0,0,5,1,0,0.459,0,0.22,synthetic
GST-003858,1,6,13,0,0,0.42,2,0.047,synthetic
GST-003859,1,1,38,0,0,0.432,3,0.0,synthetic
GST-003860,0,1,5,1,0,0.261,1,0.099,synthetic
GST-003861,0,1,14,0,0,0.242,0,0.26,synthetic
GST-003862,1,2,24,1,0,0.305,1,0.13,synthetic
GST-003863,0,2,12,1,0,0.537,0,0.538,synthetic
GST-003864,0,2,17,0,0,0.773,0,0.221,synthetic
GST-003865,1,3,24,0,1,0.636,3,0.006,synthetic
GST-003866,0,1,16,0,0,0.412,0,0.545,synthetic
GST-003867,1,3,19,0,1,0.265,1,0.226,synthetic
GST-003868,1,2,9,0,0,0.742,1,0.138,synthetic
GST-003869,0,1,16,1,1,0.224,0,0.289,synthetic
GST-003870,0,1,15,1,0,0.403,1,0.182,synthetic
GST-003871,1,6,14,1,0,0.485,1,0.131,synthetic
GST-003872,1,1,3,0,1,0.643,2,0.199,synthetic
GST-003873,1,5,11,0,0,0.318,3,0.0,synthetic
GST-003874,1,7,15,0,1,0.553,2,0.083,synthetic
GST-003875,1,7,44,1,1,0.296,3,0.197,synthetic
GST-003876,1,4,41,0,1,0.263,3,0.0,synthetic
GST-003877,1,5,39,1,1,0.381,1,0.336,synthetic
GST-003878,0,0,21,0,1,0.671,0,0.111,synthetic
GST-003879,1,3,34,0,0,0.606,7,0.0,synthetic
GST-003880,0,1,37,0,0,0.383,0,0.171,synthetic
GST-003881,0,0,33,1,0,0.319,0,0.426,synthetic
GST-003882,0,4,35,1,0,0.406,0,0.566,synthetic
GST-003883,0,2,12,1,0,0.238,0,0.649,synthetic
